ㄍㄨㄥㄍㄨㄥˋㄒㄧㄥˊㄓㄥˋ	公共行政	2
ㄍㄨㄥㄍㄨㄥˋㄓˋㄒㄩˋ	公共秩序	8
ㄍㄨㄥㄍㄨㄥˋㄓㄥˋㄘㄜˋ	公共政策	31
ㄍㄨㄥㄍㄨㄥˋㄔㄤˇㄏㄜˊ	公共場合	114
ㄍㄨㄥㄍㄨㄥˋㄔㄤˇㄙㄨㄛˇ	公共場所	50
ㄍㄨㄥㄍㄨㄥˋㄕˋㄧㄝˋ	公共事業	7
ㄍㄨㄥㄍㄨㄥˋㄕˋㄨˋ	公共事務	47
ㄍㄨㄥㄍㄨㄥˋㄕㄜˋㄕ	公共設施	48
ㄍㄨㄥㄍㄨㄥˋㄕㄜˋㄕㄩㄥˋㄉㄧˋ	公共設施用地	1
ㄍㄨㄥㄍㄨㄥˋㄗㄜˊㄖㄣˋ	公共責任	0
ㄍㄨㄥㄍㄨㄥˋㄗㄨㄐㄧㄝˋ	公共租界	0
ㄍㄨㄥㄍㄨㄥˋㄘㄜˋㄙㄨㄛˇ	公共廁所	6
ㄍㄨㄥㄍㄨㄥˋㄘㄞˊㄔㄢˇ	公共財產	0
ㄍㄨㄥㄍㄨㄥˋㄢㄑㄩㄢˊ	公共安全	53
ㄍㄨㄥㄍㄨㄥˋㄧˋㄕㄨˋ	公共藝術	53
ㄍㄨㄥㄍㄨㄥˋㄨㄟˊㄒㄧㄢˇㄗㄨㄟˋ	公共危險罪	6
ㄍㄨㄥㄍㄨㄥˋㄨㄟˋㄕㄥ	公共衛生	20
ㄍㄨㄥㄍㄨㄥ˙	公公	117
ㄍㄨㄥㄍㄨㄥㄆㄧㄥˊㄆㄧㄥˊ	公公平平	0
ㄍㄨㄥㄍㄨㄥㄐㄧㄥˋㄐㄧㄥˋ	恭恭敬敬	12
ㄍㄨㄥㄍㄨㄥㄓㄥˇㄓㄥˇ	工工整整	2
ㄍㄨㄥㄍㄨㄥㄓㄥˋㄓㄥˋ	公公正正	0
ㄍㄨㄥㄎㄜ	工科	37
ㄍㄨㄥㄎㄜˊ	攻殼	16
ㄍㄨㄥㄎㄜˊㄐㄧㄉㄨㄥˋㄉㄨㄟˋ	攻殼機動隊	4
ㄍㄨㄥㄎㄜˋ	公克	82
ㄍㄨㄥㄎㄜˋ	功課	373
ㄍㄨㄥㄎㄜˋ	攻克	6
ㄍㄨㄥㄎㄜˋ	攻剋	0
ㄍㄨㄥㄎㄜˋㄅㄧㄠˇ	功課表	2
ㄍㄨㄥㄎㄜㄉㄚˋㄒㄩㄝˊ	工科大學	0
ㄍㄨㄥㄎㄜㄒㄩㄝˊㄕㄥ	工科學生	1
ㄍㄨㄥㄎㄞ	公開	1559
ㄍㄨㄥㄎㄞㄉㄜˊㄕㄥˋ	弓開得勝	0
ㄍㄨㄥㄎㄞㄉㄜ˙	公開的	77
ㄍㄨㄥㄎㄞㄏㄨㄚˋ	公開化	23
ㄍㄨㄥㄎㄞㄐㄧㄥˋㄒㄩㄢˇ	公開競選	0
ㄍㄨㄥㄎㄞㄒㄧㄣˋ	公開信	25
ㄍㄨㄥㄎㄞㄒㄧㄥˋ	公開性	3
ㄍㄨㄥㄎㄞㄔㄨㄌㄞˊ	公開出來	2
ㄍㄨㄥㄎㄞㄕˋㄔㄤˇㄘㄠㄗㄨㄛˋ	公開市場操作	1
ㄍㄨㄥㄎㄞㄙㄞˋ	公開賽	135
ㄍㄨㄥㄎㄨˋ	公庫	13
ㄍㄨㄥㄎㄨㄞˋ	公筷	2
ㄍㄨㄥㄎㄨㄞˋㄇㄨˇㄔˊ	公筷母匙	1
ㄍㄨㄥㄎㄨㄟㄧˊㄎㄨㄟˋ	功虧一簣	8
ㄍㄨㄥㄎㄨㄟㄧㄎㄨㄟˋ	功虧一簣	8
ㄍㄨㄥㄎㄨㄢˇ	公款	30
ㄍㄨㄥㄎㄨㄤˋ	工況	0
ㄍㄨㄥㄎㄨㄤˋ	工礦	8
ㄍㄨㄥㄎㄨㄤˋㄑㄧˋㄧㄝˋ	工礦企業	0
ㄍㄨㄥㄎㄨㄥˋㄉㄧㄢˋㄋㄠˇ	工控電腦	19
ㄍㄨㄥㄎㄨㄥˋㄐㄧ	工控機	4
ㄍㄨㄥㄏㄜˋ	恭賀	10
ㄍㄨㄥㄏㄜˋㄒㄧㄣㄒㄧ	恭賀新禧	1
ㄍㄨㄥㄏㄞˇ	公海	7
ㄍㄨㄥㄏㄞˇㄗˋㄧㄡˊ	公海自由	0
ㄍㄨㄥㄏㄞˋ	公害	68
ㄍㄨㄥㄏㄠˊ	公毫	0
ㄍㄨㄥㄏㄠˋ	功耗	8
ㄍㄨㄥㄏㄡˊ	公侯	6
ㄍㄨㄥㄏㄡˊㄅㄛˊㄗˇㄋㄢˊ	公侯伯子男	0
ㄍㄨㄥㄏㄡˋ	恭候	1
ㄍㄨㄥㄏㄡˋㄉㄚˋㄐㄧㄚˋ	恭候大駕	0
ㄍㄨㄥㄏㄡˋㄍㄨㄤㄌㄧㄣˊ	恭候光臨	0
ㄍㄨㄥㄏㄢˊ	公函	11
ㄍㄨㄥㄏㄨˇ	公虎	0
ㄍㄨㄥㄏㄨㄛˋ	供貨	16
ㄍㄨㄥㄏㄨㄛˋㄌㄧㄤˋ	供貨量	3
ㄍㄨㄥㄏㄨㄟˋ	公會	384
ㄍㄨㄥㄏㄨㄟˋ	工會	1011
ㄍㄨㄥㄏㄨㄟㄔㄨㄟˊㄔㄥˊ	功墮垂成	0
ㄍㄨㄥㄐㄧ	公雞	33
ㄍㄨㄥㄐㄧ	功績	13
ㄍㄨㄥㄐㄧˇ	供給	714
ㄍㄨㄥㄐㄧˇㄓˋ	供給制	26
ㄍㄨㄥㄐㄧˊ	攻擊	1015
ㄍㄨㄥㄐㄧˊㄇㄧㄢˋ	攻擊面	0
ㄍㄨㄥㄐㄧˊㄉㄧㄢˇ	攻擊點	0
ㄍㄨㄥㄐㄧˊㄌㄧˋ	攻擊力	10
ㄍㄨㄥㄐㄧˊㄒㄧㄢˋ	攻擊線	1
ㄍㄨㄥㄐㄧˊㄒㄧㄥˋ	攻擊性	11
ㄍㄨㄥㄐㄧˊㄓㄜˇ	攻擊者	6
ㄍㄨㄥㄐㄧˋ	公祭	18
ㄍㄨㄥㄐㄧˋ	工技	8
ㄍㄨㄥㄐㄧˋㄒㄩㄝˊㄩㄢˋ	工技學院	0
ㄍㄨㄥㄐㄧㄐㄧㄣ	公積金	6
ㄍㄨㄥㄐㄧㄚ	公家	129
ㄍㄨㄥㄐㄧㄚˋ	公假	4
ㄍㄨㄥㄐㄧㄚˋ	公價	0
ㄍㄨㄥㄐㄧㄚˋ	工價	3
ㄍㄨㄥㄐㄧㄚㄐㄧㄍㄡˋ	公家機構	1
ㄍㄨㄥㄐㄧㄚㄐㄧㄍㄨㄢ	公家機關	26
ㄍㄨㄥㄐㄧㄝˊ	攻訐	15
ㄍㄨㄥㄐㄧㄠˋ	公教	130
ㄍㄨㄥㄐㄧㄠˋㄖㄣˊㄩㄢˊ	公教人員	45
ㄍㄨㄥㄐㄧㄠㄔㄜ	公交車	1
ㄍㄨㄥㄐㄧㄢ	攻堅	26
ㄍㄨㄥㄐㄧㄢˇㄈㄚˇ	公檢法	0
ㄍㄨㄥㄐㄧㄢˋ	工件	0
ㄍㄨㄥㄐㄧㄢˋ	弓箭	16
ㄍㄨㄥㄐㄧㄢˋㄅㄨˋ	弓箭步	0
ㄍㄨㄥㄐㄧㄢˋㄕㄡˇ	弓箭手	3
ㄍㄨㄥㄐㄧㄣ	公斤	571
ㄍㄨㄥㄐㄧㄣˇ	宮錦	0
ㄍㄨㄥㄐㄧㄣˇ	恭謹	1
ㄍㄨㄥㄐㄧㄣˇㄧㄆㄠˊ	宮錦衣袍	0
ㄍㄨㄥㄐㄧㄣˋ	宮禁	2
ㄍㄨㄥㄐㄧㄣˋ	攻進	14
ㄍㄨㄥㄐㄧㄣˋㄌㄞˊ	攻進來	0
ㄍㄨㄥㄐㄧㄣˋㄑㄩˋ	攻進去	0
ㄍㄨㄥㄐㄧㄤˋ	工匠	28
ㄍㄨㄥㄐㄧㄤㄔㄨㄥˊ	弓漿蟲	11
ㄍㄨㄥㄐㄧㄥˋ	恭敬	54
ㄍㄨㄥㄐㄧㄥˋㄅㄨˋㄖㄨˊ	恭敬不如	1
ㄍㄨㄥㄐㄧㄥˋㄅㄨˋㄖㄨˊㄘㄨㄥˊㄇㄧㄥˋ	恭敬不如從命	1
ㄍㄨㄥㄐㄧㄥˋㄉㄧˋ	恭敬地	1
ㄍㄨㄥㄐㄩˇ	公舉	0
ㄍㄨㄥㄐㄩˋ	工具	1535
ㄍㄨㄥㄐㄩˋ	弓鋸	0
ㄍㄨㄥㄐㄩˋㄌㄢˊ	工具欄	19
ㄍㄨㄥㄐㄩˋㄌㄧㄝˋ	工具列	10
ㄍㄨㄥㄐㄩˋㄌㄧㄢˋ	工具鏈	114
ㄍㄨㄥㄐㄩˋㄍㄤ	工具鋼	0
ㄍㄨㄥㄐㄩˋㄎㄨˋ	工具庫	4
ㄍㄨㄥㄐㄩˋㄐㄧ	工具機	6
ㄍㄨㄥㄐㄩˋㄒㄧㄤ	工具箱	7
ㄍㄨㄥㄐㄩˋㄕㄨ	工具書	32
ㄍㄨㄥㄐㄩㄝˊ	公決	10
ㄍㄨㄥㄐㄩㄝˊ	公爵	23
ㄍㄨㄥㄐㄩㄝˊㄈㄨㄖㄣˊ	公爵夫人	0
ㄍㄨㄥㄑㄧˇ	攻起	0
ㄍㄨㄥㄑㄧˇㄓㄨㄥㄒㄧㄣ	公企中心	1
ㄍㄨㄥㄑㄧˊ	宮崎	30
ㄍㄨㄥㄑㄧˊ	工期	29
ㄍㄨㄥㄑㄧˊㄅㄨˊㄅㄟˋ	攻其不備	6
ㄍㄨㄥㄑㄧˊㄅㄨˋㄅㄟˋ	攻其不備	6
ㄍㄨㄥㄑㄧˊㄐㄩㄣˋ	宮崎駿	27
ㄍㄨㄥㄑㄧˊㄒㄧㄢˋ	宮崎縣	30
ㄍㄨㄥㄑㄧˋㄓㄨㄥㄒㄧㄣ	公企中心	1
ㄍㄨㄥㄑㄧㄝㄒㄧㄢˋ	公切線	1
ㄍㄨㄥㄑㄧㄠˇ	工巧	1
ㄍㄨㄥㄑㄧㄡˊ	供求	2
ㄍㄨㄥㄑㄧㄡˊㄆㄧㄥˊㄏㄥˊ	供求平衡	0
ㄍㄨㄥㄑㄧㄡˊㄌㄩˋ	供求律	0
ㄍㄨㄥㄑㄧㄡˊㄕㄊㄧㄠˊ	供求失調	0
ㄍㄨㄥㄑㄧㄢˊ	公錢	1
ㄍㄨㄥㄑㄧㄢˊ	工錢	23
ㄍㄨㄥㄑㄧㄣ	躬親	6
ㄍㄨㄥㄑㄧㄤˊ	宮牆	5
ㄍㄨㄥㄑㄧㄥ	公卿	2
ㄍㄨㄥㄑㄧㄥˇ	公頃	410
ㄍㄨㄥㄑㄧㄥˇ	恭請	10
ㄍㄨㄥㄑㄩ	工區	13
ㄍㄨㄥㄑㄩˇ	攻取	3
ㄍㄨㄥㄑㄩˋ	攻去	0
ㄍㄨㄥㄑㄩㄝˋ	宮闕	2
ㄍㄨㄥㄑㄩㄢˊ	公權	165
ㄍㄨㄥㄑㄩㄢˊㄌㄧˋ	公權力	149
ㄍㄨㄥㄒㄧ	恭禧	11
ㄍㄨㄥㄒㄧˇ	恭喜	100
ㄍㄨㄥㄒㄧˇㄈㄚㄘㄞˊ	恭喜發財	2
ㄍㄨㄥㄒㄧˋ	工細	7
ㄍㄨㄥㄒㄧㄚˋ	攻下	101
ㄍㄨㄥㄒㄧㄚˋㄌㄞˊ	攻下來	0
ㄍㄨㄥㄒㄧㄚˋㄑㄩˋ	攻下去	0
ㄍㄨㄥㄒㄧㄠ	供銷	6
ㄍㄨㄥㄒㄧㄠˋ	功效	134
ㄍㄨㄥㄒㄧㄠˋ	工效	0
ㄍㄨㄥㄒㄧㄠㄏㄜˊㄗㄨㄛˋ	供銷合作	0
ㄍㄨㄥㄒㄧㄠㄓㄨㄥㄒㄧㄣ	供銷中心	0
ㄍㄨㄥㄒㄧㄠㄕㄜˋ	供銷社	1
ㄍㄨㄥㄒㄧㄡ	公休	13
ㄍㄨㄥㄒㄧㄡㄖˋ	公休日	2
ㄍㄨㄥㄒㄧㄢˊ	弓弦	1
ㄍㄨㄥㄒㄧㄢˋ	攻陷	4
ㄍㄨㄥㄒㄧㄣ	攻心	6
ㄍㄨㄥㄒㄧㄣˋ	公信	97
ㄍㄨㄥㄒㄧㄣˋㄌㄧˋ	公信力	81
ㄍㄨㄥㄒㄧㄣㄐㄧㄝㄐㄧˊ	工薪階級	4
ㄍㄨㄥㄒㄧㄣㄐㄧㄝㄘㄥˊ	工薪階層	4
ㄍㄨㄥㄒㄧㄣㄓㄢˋ	攻心戰	0
ㄍㄨㄥㄒㄧㄣㄨㄟˊㄕㄤˋ	攻心為上	2
ㄍㄨㄥㄒㄧㄤˋ	公象	5
ㄍㄨㄥㄒㄧㄤˋ	公項	0
ㄍㄨㄥㄒㄧㄤˋ	攻向	0
ㄍㄨㄥㄒㄧㄥˊ	宮刑	2
ㄍㄨㄥㄒㄧㄥˊ	弓形	4
ㄍㄨㄥㄒㄧㄥˊ	躬行	4
ㄍㄨㄥㄒㄧㄥˊㄩㄢˊㄇㄢˇ	功行圓滿	0
ㄍㄨㄥㄒㄩ	供需	118
ㄍㄨㄥㄒㄩˋ	工序	2
ㄍㄨㄥㄒㄩˋㄌㄧㄤˊㄙㄨˊ	公序良俗	4
ㄍㄨㄥㄒㄩㄆㄧㄥˊㄏㄥˊ	供需平衡	0
ㄍㄨㄥㄒㄩㄕㄊㄧㄠˊ	供需失調	0
ㄍㄨㄥㄒㄩㄝˊ	工學	96
ㄍㄨㄥㄒㄩㄝˊㄕㄜˋ	功學社	1
ㄍㄨㄥㄒㄩㄝˊㄩㄢˋ	工學院	71
ㄍㄨㄥㄒㄩㄣ	功勛	1
ㄍㄨㄥㄒㄩㄣ	功勳	5
ㄍㄨㄥㄒㄩㄣㄅㄧㄠㄅㄧㄥˇ	功勳彪炳	0
ㄍㄨㄥㄓˊ	公職	207
ㄍㄨㄥㄓˊ	工職	5
ㄍㄨㄥㄓˊ	工質	0
ㄍㄨㄥㄓˊㄖㄣˊㄩㄢˊ	公職人員	44
ㄍㄨㄥㄓˋ	供製	3
ㄍㄨㄥㄓˋ	公制	2
ㄍㄨㄥㄓㄜˊㄐㄧㄢˋㄐㄧㄣˋ	弓折箭盡	0
ㄍㄨㄥㄓㄜ˙	弓著	3
ㄍㄨㄥㄓㄜ˙ㄧㄠ	弓著腰	0
ㄍㄨㄥㄓㄞˋ	公債	103
ㄍㄨㄥㄓㄞˋㄑㄩㄢˋ	公債券	0
ㄍㄨㄥㄓㄢˇㄏㄨㄟˋ	工展會	0
ㄍㄨㄥㄓㄢˋ	攻佔	43
ㄍㄨㄥㄓㄢˋㄌㄜ˙	攻佔了	1
ㄍㄨㄥㄓㄤ	公章	0
ㄍㄨㄥㄓㄤˇ	工長	4
ㄍㄨㄥㄓㄤˋ	公丈	0
ㄍㄨㄥㄓㄤˋ	公帳	5
ㄍㄨㄥㄓㄥˇ	工整	25
ㄍㄨㄥㄓㄥˋ	公正	197
ㄍㄨㄥㄓㄥˋ	公證	27
ㄍㄨㄥㄓㄥˋㄅㄨˋㄜ	公正不阿	2
ㄍㄨㄥㄓㄥˋㄌㄧㄢˊㄇㄧㄥˊ	公正廉明	0
ㄍㄨㄥㄓㄥˋㄍㄨㄛˊㄒㄧㄠˇ	公正國小	0
ㄍㄨㄥㄓㄥˋㄍㄨㄛˊㄓㄨㄥ	公正國中	0
ㄍㄨㄥㄓㄥˋㄏㄨㄚˋ	公證化	114
ㄍㄨㄥㄓㄥˋㄏㄨㄟˋ	公證會	0
ㄍㄨㄥㄓㄥˋㄐㄧㄝˊㄏㄨㄣ	公證結婚	5
ㄍㄨㄥㄓㄥˋㄒㄧˋㄊㄨㄥˇ	公證系統	4
ㄍㄨㄥㄓㄥˋㄒㄧㄥˋ	公正性	20
ㄍㄨㄥㄓㄥˋㄔㄨˋ	公證處	0
ㄍㄨㄥㄓㄥˋㄖㄣˊ	公證人	5
ㄍㄨㄥㄓㄥˋㄖㄣˊㄕˋ	公正人士	5
ㄍㄨㄥㄓㄥˋㄨˊㄙ	公正無私	2
ㄍㄨㄥㄓㄨ	公豬	0
ㄍㄨㄥㄓㄨˇ	公主	514
ㄍㄨㄥㄓㄨˋ	供住	3
ㄍㄨㄥㄓㄨˋ	恭祝	5
ㄍㄨㄥㄓㄨㄊㄨㄥˊㄏㄠˋ	公諸同好	0
ㄍㄨㄥㄓㄨㄟˋㄔㄨㄟˊㄔㄥˊ	功墜垂成	0
ㄍㄨㄥㄓㄨㄢ	工專	56
ㄍㄨㄥㄓㄨㄢˇ	公轉	8
ㄍㄨㄥㄓㄨㄢˋ	公轉	8
ㄍㄨㄥㄓㄨㄤ	工裝	2
ㄍㄨㄥㄓㄨㄤˋ	供狀	2
ㄍㄨㄥㄓㄨㄥ	宮中	13
ㄍㄨㄥㄓㄨㄥˇ	工種	1
ㄍㄨㄥㄓㄨㄥˋ	公眾	792
ㄍㄨㄥㄓㄨㄥˋㄏㄠˋ	公眾號	4
ㄍㄨㄥㄓㄨㄥㄊㄧˇㄍㄨㄛˊ	公忠體國	0
ㄍㄨㄥㄓㄨㄩˊㄕˋ	公諸於世	27
ㄍㄨㄥㄓㄩˊㄓㄨㄥˋ	公之於眾	4
ㄍㄨㄥㄔˇ	公尺	1309
ㄍㄨㄥㄔˇㄐㄧㄢˋㄈㄤ	公尺見方	1
ㄍㄨㄥㄔㄜ	公車	514
ㄍㄨㄥㄔㄜㄆㄧㄠˋ	公車票	2
ㄍㄨㄥㄔㄜㄍㄨㄢˇㄌㄧˇ	公車管理	0
ㄍㄨㄥㄔㄜㄓㄢˋ	公車站	21
ㄍㄨㄥㄔㄜㄓㄨㄢㄩㄥˋㄉㄠˋ	公車專用道	5
ㄍㄨㄥㄔㄜㄔㄨˋ	公車處	16
ㄍㄨㄥㄔㄞ	公差	13
ㄍㄨㄥㄔㄞㄈㄟˋ	公差費	0
ㄍㄨㄥㄔㄠˊ	工潮	1
ㄍㄨㄥㄔㄡˊ	觥籌	1
ㄍㄨㄥㄔㄡˊㄐㄧㄠㄘㄨㄛˋ	觥籌交錯	1
ㄍㄨㄥㄔㄢˇ	公產	7
ㄍㄨㄥㄔㄣˊ	功臣	55
ㄍㄨㄥㄔㄤ	公娼	31
ㄍㄨㄥㄔㄤˇ	工場	27
ㄍㄨㄥㄔㄤˇ	工廠	883
ㄍㄨㄥㄔㄤˇㄕㄡˇㄍㄨㄥ	工場手工	0
ㄍㄨㄥㄔㄤˇㄗˋㄉㄨㄥˋㄏㄨㄚˋ	工廠自動化	2
ㄍㄨㄥㄔㄤˊㄓㄤ	弓長張	0
ㄍㄨㄥㄔㄥ	供稱	31
ㄍㄨㄥㄔㄥ	公稱	0
ㄍㄨㄥㄔㄥˊ	宮城	1
ㄍㄨㄥㄔㄥˊ	工程	2339
ㄍㄨㄥㄔㄥˊ	攻城	15
ㄍㄨㄥㄔㄥˊㄅㄧㄥ	工程兵	0
ㄍㄨㄥㄔㄥˊㄅㄨˋ	工程部	8
ㄍㄨㄥㄔㄥˊㄅㄨˋㄐㄩ	功成不居	0
ㄍㄨㄥㄔㄥˊㄇㄧㄥˊㄐㄧㄡˋ	功成名就	7
ㄍㄨㄥㄔㄥˊㄇㄧㄥˊㄙㄨㄟˋ	功成名遂	0
ㄍㄨㄥㄔㄥˊㄈㄟˋ	工程費	15
ㄍㄨㄥㄔㄥˊㄉㄨㄟˋ	工程隊	2
ㄍㄨㄥㄔㄥˊㄊㄨˊ	工程圖	3
ㄍㄨㄥㄔㄥˊㄌㄧㄤˋ	工程量	4
ㄍㄨㄥㄔㄥˊㄌㄩㄝˋㄉㄧˋ	攻城掠地	6
ㄍㄨㄥㄔㄥˊㄍㄨㄛˊㄒㄧㄠˇ	公誠國小	1
ㄍㄨㄥㄔㄥˊㄏㄠˋㄉㄚˋ	工程浩大	1
ㄍㄨㄥㄔㄥˊㄏㄨˊ	工程狐	4
ㄍㄨㄥㄔㄥˊㄏㄨㄟˋ	工程會	7
ㄍㄨㄥㄔㄥˊㄐㄧㄝˋ	工程界	9
ㄍㄨㄥㄔㄥˊㄒㄧˋ	工程系	11
ㄍㄨㄥㄔㄥˊㄒㄧㄢˋ	宮城縣	1
ㄍㄨㄥㄔㄥˊㄒㄧㄤˋㄇㄨˋ	工程項目	0
ㄍㄨㄥㄔㄥˊㄒㄩㄝˊ	工程學	7
ㄍㄨㄥㄔㄥˊㄒㄩㄝˊㄒㄧˋ	工程學系	1
ㄍㄨㄥㄔㄥˊㄔㄨˋ	工程處	17
ㄍㄨㄥㄔㄥˊㄕ	工程師	347
ㄍㄨㄥㄔㄥˊㄕˇ	工程史	0
ㄍㄨㄥㄔㄥˊㄕㄒㄩㄝˊ	工程師學	3
ㄍㄨㄥㄔㄥˊㄕㄒㄩㄝˊㄏㄨㄟˋ	工程師學會	2
ㄍㄨㄥㄔㄥˊㄕㄜˋㄐㄧˋ	工程設計	1
ㄍㄨㄥㄔㄥˊㄕㄣㄊㄨㄟˋ	功成身退	13
ㄍㄨㄥㄔㄥˊㄕㄨˇ	工程署	3
ㄍㄨㄥㄔㄥˊㄕㄨˋ	工程署	3
ㄍㄨㄥㄔㄥˊㄕㄨˋㄒㄩㄝˊ	工程數學	1
ㄍㄨㄥㄔㄨ	供出	21
ㄍㄨㄥㄔㄨ	公出	4
ㄍㄨㄥㄔㄨˋ	公畜	0
ㄍㄨㄥㄔㄨㄟˊㄒㄧㄢˋ	公垂線	0
ㄍㄨㄥㄔㄨㄢ	宮川	3
ㄍㄨㄥㄕ	公獅	0
ㄍㄨㄥㄕˇ	公使	12
ㄍㄨㄥㄕˇ	弓矢	6
ㄍㄨㄥㄕˇㄊㄨㄢˊ	公使團	1
ㄍㄨㄥㄕˇㄍㄨㄢˇ	公使館	0
ㄍㄨㄥㄕˊ	工時	91
ㄍㄨㄥㄕˋ	公事	48
ㄍㄨㄥㄕˋ	公式	118
ㄍㄨㄥㄕˋ	公示	0
ㄍㄨㄥㄕˋ	公視	1573
ㄍㄨㄥㄕˋ	宮室	4
ㄍㄨㄥㄕˋ	工事	27
ㄍㄨㄥㄕˋ	攻勢	95
ㄍㄨㄥㄕˋㄅㄠ	公事包	8
ㄍㄨㄥㄕˋㄍㄨㄥㄅㄢˋ	公事公辦	4
ㄍㄨㄥㄕˋㄏㄨㄚˋ	公式化	9
ㄍㄨㄥㄕㄜˋ	公社	219
ㄍㄨㄥㄕㄜˋ	公設	34
ㄍㄨㄥㄕㄜˋ	工設	3
ㄍㄨㄥㄕㄜˋㄅㄧㄢˋㄏㄨˋ	公設辯護	3
ㄍㄨㄥㄕㄜˋㄅㄧㄢˋㄏㄨˋㄖㄣˊ	公設辯護人	2
ㄍㄨㄥㄕㄠˊ	公勺	0
ㄍㄨㄥㄕㄡˇ	弓手	1
ㄍㄨㄥㄕㄡˇ	攻守	20
ㄍㄨㄥㄕㄡˇㄐㄩˋㄐㄧㄚ	攻守俱佳	0
ㄍㄨㄥㄕㄡˇㄗㄨㄟˋㄎㄨㄟˊ	功首罪魁	0
ㄍㄨㄥㄕㄡˋ	供售	4
ㄍㄨㄥㄕㄢˋ	宮扇	0
ㄍㄨㄥㄕㄢˋㄙㄨˋ	供膳宿	1
ㄍㄨㄥㄕㄣ	躬身	2
ㄍㄨㄥㄕㄣˇ	公審	7
ㄍㄨㄥㄕㄤ	工傷	2
ㄍㄨㄥㄕㄤ	工商	495
ㄍㄨㄥㄕㄤˋ	攻上	12
ㄍㄨㄥㄕㄤˋㄌㄞˊ	攻上來	0
ㄍㄨㄥㄕㄤˋㄑㄩˋ	攻上去	0
ㄍㄨㄥㄕㄤㄌㄧㄢˊ	工商聯	4
ㄍㄨㄥㄕㄤㄍㄨㄢˇㄌㄧˇ	工商管理	4
ㄍㄨㄥㄕㄤㄐㄧㄝˋ	工商界	52
ㄍㄨㄥㄕㄤㄓˊㄧㄝˋ	工商職業	0
ㄍㄨㄥㄕㄤㄓㄨㄢㄎㄜ	工商專科	0
ㄍㄨㄥㄕㄤㄕˊㄅㄠˋ	工商時報	69
ㄍㄨㄥㄕㄤㄕˊㄉㄞˋ	工商時代	0
ㄍㄨㄥㄕㄤㄕㄜˋㄏㄨㄟˋ	工商社會	0
ㄍㄨㄥㄕㄤㄗㄨㄥˋㄏㄜˊㄑㄩ	工商綜合區	2
ㄍㄨㄥㄕㄤㄧㄝˋ	工商業	67
ㄍㄨㄥㄕㄤㄧㄝˋㄐㄧㄝˋ	工商業界	11
ㄍㄨㄥㄕㄥ	公升	98
ㄍㄨㄥㄕㄨ	供輸	6
ㄍㄨㄥㄕㄨ	公輸	0
ㄍㄨㄥㄕㄨˇ	公署	18
ㄍㄨㄥㄕㄨˇ	公鼠	0
ㄍㄨㄥㄕㄨˋ	供述	5
ㄍㄨㄥㄕㄨˋ	工數	9
ㄍㄨㄥㄕㄨㄛ	供說	2
ㄍㄨㄥㄕㄨㄛㄍㄨㄥㄧㄡˇㄌㄧˇ	公說公有理	1
ㄍㄨㄥㄕㄨㄟˇ	供水	170
ㄍㄨㄥㄕㄨㄟˇㄍㄨㄢˇ	供水管	4
ㄍㄨㄥㄕㄨㄟˇㄒㄧˋㄊㄨㄥˇ	供水系統	2
ㄍㄨㄥㄕㄨㄣˋ	恭順	1
ㄍㄨㄥㄖˋ	工日	21
ㄍㄨㄥㄖㄢˊ	公然	98
ㄍㄨㄥㄖㄢˊㄈㄢˇㄉㄨㄟˋ	公然反對	1
ㄍㄨㄥㄖㄢˊㄈㄢˇㄎㄤˋ	公然反抗	0
ㄍㄨㄥㄖㄢˊㄨˇㄖㄨˇ	公然侮辱	6
ㄍㄨㄥㄖㄢˊㄨˇㄖㄨˋ	公然侮辱	6
ㄍㄨㄥㄖㄣˊ	公人	4
ㄍㄨㄥㄖㄣˊ	工人	834
ㄍㄨㄥㄖㄣˊ	恭人	2
ㄍㄨㄥㄖㄣˊㄅㄨˊㄅㄟˋ	攻人不備	0
ㄍㄨㄥㄖㄣˊㄅㄨˋㄅㄟˋ	攻人不備	0
ㄍㄨㄥㄖㄣˊㄆㄧㄥˊㄉㄧㄠˋ	供人憑吊	1
ㄍㄨㄥㄖㄣˊㄐㄧㄝㄐㄧˊ	工人階級	9
ㄍㄨㄥㄖㄣˊㄐㄧㄢˇㄕˋ	供人檢視	1
ㄍㄨㄥㄖㄣˊㄑㄩ	工人區	0
ㄍㄨㄥㄖㄣˊㄓㄉㄨㄢˇ	攻人之短	0
ㄍㄨㄥㄖㄣˊㄕㄡㄘㄤˊ	供人收藏	1
ㄍㄨㄥㄖㄣˊㄖˋㄅㄠˋ	工人日報	0
ㄍㄨㄥㄖㄣˊㄩㄣˋㄉㄨㄥˋ	工人運動	3
ㄍㄨㄥㄖㄣˋ	供認	5
ㄍㄨㄥㄖㄣˋ	公認	98
ㄍㄨㄥㄖㄣˋㄉㄜ˙	公認的	16
ㄍㄨㄥㄖㄣˋㄕˋ	公認是	5
ㄍㄨㄥㄖㄣˋㄨㄟˊ	公認為	14
ㄍㄨㄥㄖㄨˋ	攻入	7
ㄍㄨㄥㄗ	工資	432
ㄍㄨㄥㄗˇ	公子	111
ㄍㄨㄥㄗˇㄍㄜㄦ	公子哥兒	0
ㄍㄨㄥㄗˇㄍㄜㄦˊ	公子哥兒	0
ㄍㄨㄥㄗˇㄓㄉㄨㄣˋ	攻子之盾	0
